"publication","year","total.locations","geocode.value","count","relative.percentage","location_rank"
"Bob Damron's Address Book",1993,6301,"Montpelier, VT",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Moorhead, MN",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Morehead, NC",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Morgantown, WV",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Morro Bay, CA",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Morton, MS",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Mount Pleasant, MI",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Mountain View, CA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Mt. Holly, NJ",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Mt. Pleasant, PA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Mt. Vernon, WA",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Muncie, IN",4,0.0634819869861927,59
"Bob Damron's Address Book",1993,6301,"Murpheesboro, TN",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Muskegon, MI",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Myers Flat, CA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Myrtle Beach, SC",8,0.126963973972385,55
"Bob Damron's Address Book",1993,6301,"Nantucket, MA",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Naples, FL",7,0.111093477225837,56
"Bob Damron's Address Book",1993,6301,"Nashua, NH",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Nashville, TN",32,0.507855895889541,32
"Bob Damron's Address Book",1993,6301,"Nassau, Bahamas, VI",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Navarre Beach, FL",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Neptune, NJ",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Nevada City, CA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"New Bedford, MA",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"New Britain, CT",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"New Brunswick, NJ",9,0.142834470718934,54
"Bob Damron's Address Book",1993,6301,"New Castle, PA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"New Haven, CT",11,0.17457546421203,52
"Bob Damron's Address Book",1993,6301,"New Hope, PA",15,0.238057451198223,48
"Bob Damron's Address Book",1993,6301,"New Kensington, PA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"New London, CT",5,0.0793524837327408,58
"Bob Damron's Address Book",1993,6301,"New Madrid, MO",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"New Market, VA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"New Milford, CT",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"New Milford, PA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"New Orleans, LA",91,1.44421520393588,7
"Bob Damron's Address Book",1993,6301,"New Smyrna Beach, FL",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"New York City, NY",196,3.11061736232344,2
"Bob Damron's Address Book",1993,6301,"Newark, NJ",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Newark, OH",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Newport News, VA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Newport, KY",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Newport, OR",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Newport, RI",5,0.0793524837327408,58
"Bob Damron's Address Book",1993,6301,"Newton, KS",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Niagara Falls, NY",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Niles, OH",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Norfolk, NE",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Norfolk, VA",22,0.34915092842406,41
"Bob Damron's Address Book",1993,6301,"Norman, OK",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"North Conway, NH",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"North Haven, CT",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"North Miami Beach, FL",5,0.0793524837327408,58
"Bob Damron's Address Book",1993,6301,"Northampton, MA",5,0.0793524837327408,58
"Bob Damron's Address Book",1993,6301,"Norton, KS",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Norwalk, CT",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Norwich, CT",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Norwich, VT",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Nyack, NY",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Oak Ridge, NJ",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Oak Ridge, TN",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Oakland, CA",14,0.222186954451674,49
"Bob Damron's Address Book",1993,6301,"Oakton, VA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Ocala, FL",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Oceanside, CA",4,0.0634819869861927,59
"Bob Damron's Address Book",1993,6301,"Odessa/Midland, TX",5,0.0793524837327408,58
"Bob Damron's Address Book",1993,6301,"Ogden, UT",7,0.111093477225837,56
"Bob Damron's Address Book",1993,6301,"Ogunquit, ME",12,0.190445960958578,51
"Bob Damron's Address Book",1993,6301,"Oklahoma City, OK",28,0.444373908903349,36
"Bob Damron's Address Book",1993,6301,"Old Forge, NY",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Olympia, WA",6,0.095222980479289,57
"Bob Damron's Address Book",1993,6301,"Omaha, NE",17,0.269798444691319,46
"Bob Damron's Address Book",1993,6301,"Orange, CA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Orange, NJ",5,0.0793524837327408,58
"Bob Damron's Address Book",1993,6301,"Orangeburg, NY",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Orlando, FL",29,0.460244405649897,35
"Bob Damron's Address Book",1993,6301,"Orono, ME",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Osborne, KS",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Osceola, IN",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Oshkosh, WI",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Ottawa, IL",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Owensboro, KY",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Oxford, MS",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Oxnard, CA",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Paducah, KY",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Pahoa, Hawaii, HI",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Painesville, OH",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Palm Beach Gardens, FL",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Palm Springs, CA",73,1.15854626249802,11
"Bob Damron's Address Book",1993,6301,"Palo Alto, CA",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Panama City, FL",6,0.095222980479289,57
"Bob Damron's Address Book",1993,6301,"Paramus, NJ",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Park City, UT",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Parkersburg, WV",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Parsons, KS",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Pasadena, CA",6,0.095222980479289,57
"Bob Damron's Address Book",1993,6301,"Pascagoula, MS",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Paulsboro, NJ",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Pella, IA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Pembroke Pines, FL",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Pensacola, FL",13,0.206316457705126,50
"Bob Damron's Address Book",1993,6301,"Peoria, IL",9,0.142834470718934,54
"Bob Damron's Address Book",1993,6301,"Perth Amboy, NJ",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Peru, IN",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Petersburg, VA",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Petoskey, MI",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Philadelphia, PA",58,0.920488811299794,18
"Bob Damron's Address Book",1993,6301,"Philipsburg, PA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Phoenix, AZ",65,1.03158228852563,15
"Bob Damron's Address Book",1993,6301,"Piketon, OH",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Pine Grove, PA",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Piqua, OH",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Pittsburgh, PA",38,0.60307887636883,28
"Bob Damron's Address Book",1993,6301,"Pittsfield, MA",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Plainfield, NJ",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Plainfield, VT",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Plantation, FL",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Plattsburg, NY",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Plymouth, CA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Plymouth, MA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Pocatello, ID",6,0.095222980479289,57
"Bob Damron's Address Book",1993,6301,"Pocono Mountains, PA",5,0.0793524837327408,58
"Bob Damron's Address Book",1993,6301,"Pomeroy, WA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Pomfret, CT",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Pomona, CA",11,0.17457546421203,52
"Bob Damron's Address Book",1993,6301,"Pompano Beach, FL",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Ponce, PR",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Pontiac, MI",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Port Aransas, TX",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Port Huron, MI",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Port Orford, OR",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Port St. Lucie, FL",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Portchester, NY",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Portland, CT",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Portland, ME",21,0.333280431677512,42
"Bob Damron's Address Book",1993,6301,"Portland, OR",64,1.01571179177908,16
"Bob Damron's Address Book",1993,6301,"Portsmouth, NH",6,0.095222980479289,57
"Bob Damron's Address Book",1993,6301,"Pottsville, PA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Poughkeepsie, NY",4,0.0634819869861927,59
"Bob Damron's Address Book",1993,6301,"Prairie Creek, AK",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Prattville, AL",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Prestonburg, KY",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Princeton, NJ",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Providence, RI",30,0.476114902396445,34
"Bob Damron's Address Book",1993,6301,"Provincetown, MA",99,1.57117917790827,6
"Bob Damron's Address Book",1993,6301,"Provo, UT",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Pueblo, CO",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Pullman, WA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Quakerstown, PA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Quincy, IL",4,0.0634819869861927,59
"Bob Damron's Address Book",1993,6301,"Racine, WI",4,0.0634819869861927,59
"Bob Damron's Address Book",1993,6301,"Radcliff, KY",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Rahway, NJ",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Raleigh, NC",20,0.317409934930963,43
"Bob Damron's Address Book",1993,6301,"Randolph, MA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Rapid City, SD",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Rawlins, WY",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Reading, PA",4,0.0634819869861927,59
"Bob Damron's Address Book",1993,6301,"Red Bluff, CA",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Redding, CA",7,0.111093477225837,56
"Bob Damron's Address Book",1993,6301,"Redford, MI",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Redondo Beach, CA",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Redwood City, CA",4,0.0634819869861927,59
"Bob Damron's Address Book",1993,6301,"Rehoboth Beach, DE",18,0.285668941437867,45
"Bob Damron's Address Book",1993,6301,"Reno, NV",15,0.238057451198223,48
"Bob Damron's Address Book",1993,6301,"Richland, WA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Richmond, IN",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Richmond, VA",20,0.317409934930963,43
"Bob Damron's Address Book",1993,6301,"River Ridge, NJ",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Roanoke Rapids, NC",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Roanoke, VA",6,0.095222980479289,57
"Bob Damron's Address Book",1993,6301,"Rochester, MI",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Rochester, MN",4,0.0634819869861927,59
"Bob Damron's Address Book",1993,6301,"Rochester, NY",28,0.444373908903349,36
"Bob Damron's Address Book",1993,6301,"Rochester, PA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Rock Hill, SC",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Rock Island, IL",4,0.0634819869861927,59
"Bob Damron's Address Book",1993,6301,"Rockford, IL",4,0.0634819869861927,59
"Bob Damron's Address Book",1993,6301,"Rockville, MD",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Rogersville, TN",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Rogue River, OR",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Ronan, MT",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Roseburg, OR",5,0.0793524837327408,58
"Bob Damron's Address Book",1993,6301,"Roselle, NJ",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Rubidoux, CA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Russellville, AK",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Russellville, KY",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Ruston, LA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Rutland, VT",4,0.0634819869861927,59
"Bob Damron's Address Book",1993,6301,"Sacramento, CA",41,0.650690366608475,26
"Bob Damron's Address Book",1993,6301,"Saginaw, MI",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Salem, OR",9,0.142834470718934,54
"Bob Damron's Address Book",1993,6301,"Salina, KS",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Salinas, CA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Salisbury, MD",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Salt Lake City, UT",31,0.491985399142993,33
"Bob Damron's Address Book",1993,6301,"San Angelo, TX",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"San Antonio, TX",48,0.761783843834312,22
"Bob Damron's Address Book",1993,6301,"San Bernardino, CA",18,0.285668941437867,45
"Bob Damron's Address Book",1993,6301,"San Clemente, CA",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"San Diego, CA",119,1.88858911283923,4
"Bob Damron's Address Book",1993,6301,"San Francisco, CA",250,3.96762418663704,1
"Bob Damron's Address Book",1993,6301,"San German, PR",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"San Gregorio, CA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"San Jose, CA",20,0.317409934930963,43
"Bob Damron's Address Book",1993,6301,"San Juan, PR",38,0.60307887636883,28
"Bob Damron's Address Book",1993,6301,"San Leandro, CA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"San Lorenzo, CA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"San Luis Obispo, CA",5,0.0793524837327408,58
"Bob Damron's Address Book",1993,6301,"San Mateo, CA",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"San Pablo, CA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"San Rafael, CA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"San Ysidro, CA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Sand Point, ID",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Sandusky, OH",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Sandwich, MA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Sandy Hook, NJ",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Sanford, ME",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Sanford, NC",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Santa Ana, CA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Santa Barbara, CA",15,0.238057451198223,48
"Bob Damron's Address Book",1993,6301,"Santa Clara, CA",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Santa Cruz, CA",11,0.17457546421203,52
"Bob Damron's Address Book",1993,6301,"Santa Fe, NM",21,0.333280431677512,42
"Bob Damron's Address Book",1993,6301,"Santa Maria, CA",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Santa Rosa, CA",9,0.142834470718934,54
"Bob Damron's Address Book",1993,6301,"Sarasota, FL",12,0.190445960958578,51
"Bob Damron's Address Book",1993,6301,"Saratoga Springs, NY",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Satellite Beach, FL",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Saugatuck, MI",11,0.17457546421203,52
"Bob Damron's Address Book",1993,6301,"Sausalito, CA",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Savannah, GA",7,0.111093477225837,56
"Bob Damron's Address Book",1993,6301,"Sayville, NY",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Schenectady, NY",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Schiller Park, IL",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Schroon Lake, NY",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Scranton, PA",4,0.0634819869861927,59
"Bob Damron's Address Book",1993,6301,"Seaside Heights, NJ",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Seaside, OR",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Seattle, WA",80,1.26963973972385,9
"Bob Damron's Address Book",1993,6301,"Sedona, AZ",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Seekonk, MA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Selinsgrove, PA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Selma, AL",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Sewanee, TN",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Shaftsbury, VT",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Shamokin Dam, PA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Shawnee, OK",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Sheboygan, WI",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Shreveport, LA",8,0.126963973972385,55
"Bob Damron's Address Book",1993,6301,"Silver Spring, MD",4,0.0634819869861927,59
"Bob Damron's Address Book",1993,6301,"Sioux City, IA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Sioux Falls, SD",5,0.0793524837327408,58
"Bob Damron's Address Book",1993,6301,"Smithtown, NY",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Somers, NY",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Somerset, NJ",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"South Bend, IN",10,0.158704967465482,53
"Bob Damron's Address Book",1993,6301,"South China, ME",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"South Padre Island, TX",5,0.0793524837327408,58
"Bob Damron's Address Book",1993,6301,"South Pasadena, CA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Spartanburg, SC",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Spokane, WA",18,0.285668941437867,45
"Bob Damron's Address Book",1993,6301,"Springfield, IL",8,0.126963973972385,55
"Bob Damron's Address Book",1993,6301,"Springfield, MA",7,0.111093477225837,56
"Bob Damron's Address Book",1993,6301,"Springfield, MO",8,0.126963973972385,55
"Bob Damron's Address Book",1993,6301,"Springfield, OH",5,0.0793524837327408,58
"Bob Damron's Address Book",1993,6301,"Springfield, VT",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"St. Barts, VI",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"St. Joseph, MO",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"St. Louis, MO",45,0.714172353594667,23
"Bob Damron's Address Book",1993,6301,"St. Paul, MN",4,0.0634819869861927,59
"Bob Damron's Address Book",1993,6301,"St. Petersburg Beach, FL",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"St. Petersburg, FL",19,0.301539438184415,44
"Bob Damron's Address Book",1993,6301,"Stamford, CT",4,0.0634819869861927,59
"Bob Damron's Address Book",1993,6301,"State College, PA",6,0.095222980479289,57
"Bob Damron's Address Book",1993,6301,"Steamboat Springs, CO",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Steubenville, OH",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Stevens Point, WI",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Stockbridge, MA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Stockton, CA",5,0.0793524837327408,58
"Bob Damron's Address Book",1993,6301,"Stockton, NJ",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Stowe, VT",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Strasburg, OH",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Summersville, WV",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Sunbury, PA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Superior, WI",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Syracuse, NY",11,0.17457546421203,52
"Bob Damron's Address Book",1993,6301,"Tacoma, WA",14,0.222186954451674,49
"Bob Damron's Address Book",1993,6301,"Talent, OR",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Tallahassee, FL",6,0.095222980479289,57
"Bob Damron's Address Book",1993,6301,"Tampa, FL",28,0.444373908903349,36
"Bob Damron's Address Book",1993,6301,"Taos, NM",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Taunton, MA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Teaneck, NJ",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Temecula, CA",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Tempe, AZ",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Tenants Harbor, ME",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Terre Haute, IN",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Texarkana, AK",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Texarkana, TX",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Thackerville, OK",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Thoreau, NM",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Titusville, FL",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Toledo, OH",16,0.253927947944771,47
"Bob Damron's Address Book",1993,6301,"Tombstone, AZ",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Toms River, NJ",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Topeka, KS",9,0.142834470718934,54
"Bob Damron's Address Book",1993,6301,"Torrance, CA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Torrington, CT",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Traverse City, MI",6,0.095222980479289,57
"Bob Damron's Address Book",1993,6301,"Trenton, NJ",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Troy, MI",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Troy, NY",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Tucson, AZ",26,0.412632915410252,38
"Bob Damron's Address Book",1993,6301,"Tulare, CA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Tulsa, OK",16,0.253927947944771,47
"Bob Damron's Address Book",1993,6301,"Turlock, CA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Tuscaloosa, AL",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Twin Falls, ID",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Tyler, TX",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Tyngsboro, MA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Ukiah, CA",6,0.095222980479289,57
"Bob Damron's Address Book",1993,6301,"Union City, NJ",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Uniontown, PA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Upland, CA",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Utica, NY",2,0.0317409934930963,61
"Bob Damron's Address Book",1993,6301,"Uxbridge, MA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Vacaville, CA",4,0.0634819869861927,59
"Bob Damron's Address Book",1993,6301,"Vail, CO",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Valdosta, GA",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Vallecitos, NM",1,0.0158704967465482,62
"Bob Damron's Address Book",1993,6301,"Vallejo, CA",3,0.0476114902396445,60
"Bob Damron's Address Book",1993,6301,"Valley Forge, PA",1,0.0158704967465482,62
